epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,208.336,1.33474,0.43896,0.97612,0.75079,0.59655,0.64074,0.44449,1.32122,0.40255,1.01846,0.000973514,0.000973514,0.000973514
27,214.628,1.23952,0.41509,1.01904,0.74896,0.60091,0.63607,0.43981,1.30696,0.40575,1.01738,0.000968014,0.000968014,0.000968014
28,229.204,1.52216,0.56172,0.95775,0.74896,0.60091,0.63607,0.43981,1.30696,0.40575,1.01738,0.000962515,0.000962515,0.000962515
29,235.576,1.2949,0.43277,1.0046,0.74896,0.60091,0.63607,0.43981,1.30696,0.40575,1.01738,0.000957015,0.000957015,0.000957015
30,249.148,1.30549,0.47507,0.99488,0.77152,0.59814,0.64129,0.43561,1.34394,0.42438,1.02135,0.000951516,0.000951516,0.000951516
31,255.626,1.24358,0.443,0.97792,0.77152,0.59814,0.64129,0.43561,1.34394,0.42438,1.02135,0.000946016,0.000946016,0.000946016
32,261.967,1.2708,0.4487,0.98765,0.76395,0.60396,0.65955,0.42301,1.52009,0.40021,1.05305,0.000940517,0.000940517,0.000940517
33,270.385,1.37957,0.4483,0.97411,0.76395,0.60396,0.65955,0.42301,1.52009,0.40021,1.05305,0.000935018,0.000935018,0.000935018
34,276.442,1.16478,0.38248,0.98282,0.76395,0.60396,0.65955,0.42301,1.52009,0.40021,1.05305,0.000929518,0.000929518,0.000929518
35,283.038,1.31947,0.41934,0.9486,0.76319,0.55828,0.65311,0.41283,1.55841,0.40492,1.05935,0.000924019,0.000924019,0.000924019
36,289.34,1.18417,0.40548,0.96428,0.76319,0.55828,0.65311,0.41283,1.55841,0.40492,1.05935,0.000918519,0.000918519,0.000918519
37,295.534,1.26914,0.41182,0.9647,0.71393,0.57255,0.65223,0.44458,1.31493,0.39692,0.99649,0.00091302,0.00091302,0.00091302
38,301.764,1.17981,0.49107,0.96264,0.71393,0.57255,0.65223,0.44458,1.31493,0.39692,0.99649,0.00090752,0.00090752,0.00090752
39,307.976,1.16688,0.46298,0.94369,0.71393,0.57255,0.65223,0.44458,1.31493,0.39692,0.99649,0.000902021,0.000902021,0.000902021
40,314.723,1.29907,0.40807,0.95073,0.66779,0.59885,0.66353,0.46945,1.17104,0.36887,0.96519,0.000896521,0.000896521,0.000896521
41,321.025,1.27445,0.41679,0.98929,0.66779,0.59885,0.66353,0.46945,1.17104,0.36887,0.96519,0.000891022,0.000891022,0.000891022
42,330.98,1.3173,0.43129,0.95807,0.65976,0.6273,0.65968,0.46497,1.21542,0.40041,0.98208,0.000885523,0.000885523,0.000885523
43,337.579,1.15096,0.39307,0.92883,0.65976,0.6273,0.65968,0.46497,1.21542,0.40041,0.98208,0.000880023,0.000880023,0.000880023
44,343.771,1.18698,0.41682,0.98511,0.65976,0.6273,0.65968,0.46497,1.21542,0.40041,0.98208,0.000874524,0.000874524,0.000874524
45,350.291,1.22135,0.41717,0.95318,0.69521,0.64162,0.66364,0.43908,1.40611,0.40904,1.04108,0.000869024,0.000869024,0.000869024
46,356.872,1.20638,0.44062,0.92661,0.69521,0.64162,0.66364,0.43908,1.40611,0.40904,1.04108,0.000863525,0.000863525,0.000863525
47,363.194,1.19421,0.427,1.00008,0.735,0.66587,0.69387,0.45404,1.4746,0.39133,1.04998,0.000858025,0.000858025,0.000858025
48,369.799,1.3535,0.46164,0.96141,0.735,0.66587,0.69387,0.45404,1.4746,0.39133,1.04998,0.000852526,0.000852526,0.000852526
49,376.087,1.14642,0.40662,0.97343,0.735,0.66587,0.69387,0.45404,1.4746,0.39133,1.04998,0.000847026,0.000847026,0.000847026
50,382.683,1.13045,0.36634,0.94664,0.75806,0.66152,0.7178,0.48411,1.34304,0.36096,1.00208,0.000841527,0.000841527,0.000841527
51,389.38,1.2027,0.39978,0.93862,0.75806,0.66152,0.7178,0.48411,1.34304,0.36096,1.00208,0.000836027,0.000836027,0.000836027
52,395.825,1.18726,0.38377,0.92348,0.69872,0.65204,0.68163,0.47379,1.22412,0.35431,0.97536,0.000830528,0.000830528,0.000830528
53,401.9,1.1859,0.39372,0.93925,0.69872,0.65204,0.68163,0.47379,1.22412,0.35431,0.97536,0.000825029,0.000825029,0.000825029
54,408.283,1.16977,0.37772,0.92685,0.71388,0.61287,0.66889,0.46281,1.2343,0.35483,0.97658,0.000819529,0.000819529,0.000819529
55,414.648,1.2215,0.40393,0.9327,0.71388,0.61287,0.66889,0.46281,1.2343,0.35483,0.97658,0.00081403,0.00081403,0.00081403
56,428.761,1.12499,0.36284,0.93531,0.71388,0.61287,0.66889,0.46281,1.2343,0.35483,0.97658,0.00080853,0.00080853,0.00080853
57,435.466,1.13982,0.38375,0.9257,0.81655,0.58241,0.66254,0.45119,1.24788,0.36262,0.98128,0.000803031,0.000803031,0.000803031
58,441.953,1.25874,0.46912,0.94005,0.81655,0.58241,0.66254,0.45119,1.24788,0.36262,0.98128,0.000797531,0.000797531,0.000797531
59,448.473,1.11869,0.50062,0.91373,0.77435,0.58113,0.65523,0.44462,1.27046,0.3747,0.98814,0.000792032,0.000792032,0.000792032
60,454.7,1.07739,0.37202,0.94876,0.77435,0.58113,0.65523,0.44462,1.27046,0.3747,0.98814,0.000786532,0.000786532,0.000786532
61,461.209,1.05958,0.38798,0.95119,0.77435,0.58113,0.65523,0.44462,1.27046,0.3747,0.98814,0.000781033,0.000781033,0.000781033
62,476.127,1.20352,0.42134,0.9453,0.72253,0.606,0.66112,0.44838,1.27772,0.38802,0.98789,0.000775534,0.000775534,0.000775534
63,483.364,1.05791,0.41413,0.92718,0.72253,0.606,0.66112,0.44838,1.27772,0.38802,0.98789,0.000770034,0.000770034,0.000770034
64,490.572,1.20891,0.40138,0.94155,0.70212,0.58662,0.65451,0.45198,1.22872,0.39382,0.98564,0.000764535,0.000764535,0.000764535
65,497.585,1.15569,0.40171,0.92743,0.70212,0.58662,0.65451,0.45198,1.22872,0.39382,0.98564,0.000759035,0.000759035,0.000759035
66,504.894,1.26596,0.40992,0.96697,0.70212,0.58662,0.65451,0.45198,1.22872,0.39382,0.98564,0.000753536,0.000753536,0.000753536
67,511.606,1.2498,0.39985,0.92794,0.73794,0.59437,0.67398,0.45987,1.21718,0.37226,0.98805,0.000748036,0.000748036,0.000748036
68,517.938,1.16021,0.37321,0.94344,0.73794,0.59437,0.67398,0.45987,1.21718,0.37226,0.98805,0.000742537,0.000742537,0.000742537
69,524.081,1.16772,0.39467,0.96983,0.6984,0.59241,0.63824,0.4184,1.34042,0.37704,1.02568,0.000737037,0.000737037,0.000737037
70,530.445,1.1223,0.35695,0.94576,0.6984,0.59241,0.63824,0.4184,1.34042,0.37704,1.02568,0.000731538,0.000731538,0.000731538
71,537.124,1.20818,0.38921,0.9173,0.6984,0.59241,0.63824,0.4184,1.34042,0.37704,1.02568,0.000726038,0.000726038,0.000726038
72,543.385,1.09859,0.33982,0.92534,0.65042,0.63785,0.67818,0.45322,1.29031,0.36658,1.00459,0.000720539,0.000720539,0.000720539
73,549.916,1.17895,0.35584,0.93563,0.65042,0.63785,0.67818,0.45322,1.29031,0.36658,1.00459,0.00071504,0.00071504,0.00071504
74,556.286,1.20797,0.38878,0.9419,0.65506,0.59669,0.66391,0.46728,1.17705,0.3565,0.96391,0.00070954,0.00070954,0.00070954
75,562.476,1.17827,0.38903,0.94572,0.65506,0.59669,0.66391,0.46728,1.17705,0.3565,0.96391,0.000704041,0.000704041,0.000704041
76,580.734,1.26449,0.39894,0.90457,0.65506,0.59669,0.66391,0.46728,1.17705,0.3565,0.96391,0.000698541,0.000698541,0.000698541
77,592.909,1.30628,0.41456,0.90661,0.81144,0.56622,0.67878,0.48331,1.14981,0.34914,0.95134,0.000693042,0.000693042,0.000693042
78,603.593,1.20813,0.38791,0.95464,0.81144,0.56622,0.67878,0.48331,1.14981,0.34914,0.95134,0.000687542,0.000687542,0.000687542
79,609.915,1.13174,0.40721,0.9488,0.8461,0.55197,0.67965,0.46548,1.25963,0.35959,0.978,0.000682043,0.000682043,0.000682043
80,616.39,1.17669,0.37821,0.91358,0.8461,0.55197,0.67965,0.46548,1.25963,0.35959,0.978,0.000676543,0.000676543,0.000676543
81,623.24,1.18967,0.37886,0.90926,0.8461,0.55197,0.67965,0.46548,1.25963,0.35959,0.978,0.000671044,0.000671044,0.000671044
82,629.676,1.13099,0.34742,0.91926,0.84484,0.60267,0.71757,0.46159,1.39057,0.36527,1.02211,0.000665545,0.000665545,0.000665545
83,636.093,1.14279,0.35777,0.9185,0.84484,0.60267,0.71757,0.46159,1.39057,0.36527,1.02211,0.000660045,0.000660045,0.000660045
84,642.565,1.14323,0.34432,0.93037,0.74662,0.62451,0.69007,0.43713,1.42527,0.36887,1.04157,0.000654546,0.000654546,0.000654546
85,649.16,1.25309,0.40759,0.93681,0.74662,0.62451,0.69007,0.43713,1.42527,0.36887,1.04157,0.000649046,0.000649046,0.000649046
86,655.611,1.26957,0.38727,0.96501,0.81671,0.59688,0.69201,0.46062,1.29257,0.36263,1.01226,0.000643547,0.000643547,0.000643547
87,684.212,1.19755,0.3783,0.92236,0.81671,0.59688,0.69201,0.46062,1.29257,0.36263,1.01226,0.000638047,0.000638047,0.000638047
88,691.147,1.2005,0.37299,0.93337,0.81671,0.59688,0.69201,0.46062,1.29257,0.36263,1.01226,0.000632548,0.000632548,0.000632548
89,697.498,1.05917,0.35886,0.9235,0.7302,0.62607,0.69038,0.46115,1.29879,0.35728,1.01689,0.000627048,0.000627048,0.000627048
90,706.276,1.18226,0.51389,0.91927,0.7302,0.62607,0.69038,0.46115,1.29879,0.35728,1.01689,0.000621549,0.000621549,0.000621549
91,712.843,1.18596,0.37049,0.91106,0.81499,0.59392,0.68204,0.48021,1.16996,0.35322,0.97701,0.000616049,0.000616049,0.000616049
92,719.782,1.07635,0.32993,0.93185,0.81499,0.59392,0.68204,0.48021,1.16996,0.35322,0.97701,0.00061055,0.00061055,0.00061055
93,729.366,1.14213,0.35611,0.92398,0.81499,0.59392,0.68204,0.48021,1.16996,0.35322,0.97701,0.000605051,0.000605051,0.000605051
94,736.07,1.18122,0.36303,0.91416,0.80873,0.582,0.66274,0.47294,1.17083,0.35349,0.96789,0.000599551,0.000599551,0.000599551
95,742.563,1.11029,0.34705,0.91833,0.80873,0.582,0.66274,0.47294,1.17083,0.35349,0.96789,0.000594052,0.000594052,0.000594052
96,748.963,1.2425,0.37346,0.91863,0.81849,0.58084,0.66265,0.45322,1.27932,0.36152,0.98434,0.000588552,0.000588552,0.000588552
97,755.607,1.08665,0.32802,0.91978,0.81849,0.58084,0.66265,0.45322,1.27932,0.36152,0.98434,0.000583053,0.000583053,0.000583053
98,761.532,1.09106,0.34961,0.93907,0.81849,0.58084,0.66265,0.45322,1.27932,0.36152,0.98434,0.000577553,0.000577553,0.000577553
99,768.019,1.06484,0.33392,0.90997,0.80919,0.5837,0.67778,0.45644,1.31845,0.35617,0.99073,0.000572054,0.000572054,0.000572054
100,774.163,1.06065,0.31702,0.93615,0.80919,0.5837,0.67778,0.45644,1.31845,0.35617,0.99073,0.000566554,0.000566554,0.000566554
101,786.307,1.08224,0.34325,0.92704,0.81244,0.5727,0.65801,0.44751,1.29151,0.35622,0.98698,0.000561055,0.000561055,0.000561055
102,792.705,1.15258,0.45525,0.93099,0.81244,0.5727,0.65801,0.44751,1.29151,0.35622,0.98698,0.000555556,0.000555556,0.000555556
103,799.309,1.06648,0.32003,0.90896,0.81244,0.5727,0.65801,0.44751,1.29151,0.35622,0.98698,0.000550056,0.000550056,0.000550056
104,805.469,1.02881,0.32425,0.91937,0.75719,0.60012,0.65915,0.45702,1.20367,0.34853,0.96545,0.000544557,0.000544557,0.000544557
105,812.019,1.11737,0.39341,0.92382,0.75719,0.60012,0.65915,0.45702,1.20367,0.34853,0.96545,0.000539057,0.000539057,0.000539057
106,818.471,1.19875,0.37822,0.9196,0.74627,0.5961,0.6551,0.45443,1.17163,0.34516,0.95655,0.000533558,0.000533558,0.000533558
107,824.905,1.17751,0.3735,0.91466,0.74627,0.5961,0.6551,0.45443,1.17163,0.34516,0.95655,0.000528058,0.000528058,0.000528058
108,831.45,1.18226,0.36156,0.92222,0.74627,0.5961,0.6551,0.45443,1.17163,0.34516,0.95655,0.000522559,0.000522559,0.000522559
109,838,1.11219,0.36793,0.91579,0.78785,0.61058,0.67557,0.46023,1.16422,0.34296,0.96476,0.000517059,0.000517059,0.000517059
110,845.136,1.16581,0.36774,0.89568,0.78785,0.61058,0.67557,0.46023,1.16422,0.34296,0.96476,0.00051156,0.00051156,0.00051156
111,851.629,1.0848,0.32906,0.91626,0.75245,0.5974,0.662,0.44262,1.25466,0.35096,0.99038,0.00050606,0.00050606,0.00050606
112,858.238,1.17366,0.3612,0.92269,0.75245,0.5974,0.662,0.44262,1.25466,0.35096,0.99038,0.000500561,0.000500561,0.000500561
113,864.428,1.04322,0.3358,0.91642,0.75245,0.5974,0.662,0.44262,1.25466,0.35096,0.99038,0.000495062,0.000495062,0.000495062
114,872.613,1.18344,0.3597,0.93115,0.84767,0.5735,0.67163,0.44435,1.31036,0.36154,0.9964,0.000489562,0.000489562,0.000489562
115,879.374,1.09231,0.32146,0.90746,0.84767,0.5735,0.67163,0.44435,1.31036,0.36154,0.9964,0.000484063,0.000484063,0.000484063
116,895.92,1.17566,0.33358,0.90253,0.84514,0.58143,0.66724,0.45839,1.22997,0.35261,0.97189,0.000478563,0.000478563,0.000478563
117,902.373,0.96605,0.29519,0.89663,0.84514,0.58143,0.66724,0.45839,1.22997,0.35261,0.97189,0.000473064,0.000473064,0.000473064
118,908.656,1.08772,0.35854,0.90362,0.77649,0.62285,0.67502,0.4757,1.15432,0.34736,0.95,0.000467564,0.000467564,0.000467564
119,915.397,1.26571,0.3709,0.9196,0.77649,0.62285,0.67502,0.4757,1.15432,0.34736,0.95,0.000462065,0.000462065,0.000462065
120,921.865,1.15617,0.35532,0.91656,0.77649,0.62285,0.67502,0.4757,1.15432,0.34736,0.95,0.000456565,0.000456565,0.000456565
121,928.118,1.10237,0.3322,0.93271,0.83526,0.55083,0.6424,0.45686,1.17039,0.35376,0.95023,0.000451066,0.000451066,0.000451066
122,934.866,1.09987,0.407,0.91095,0.83526,0.55083,0.6424,0.45686,1.17039,0.35376,0.95023,0.000445567,0.000445567,0.000445567
123,941.404,1.16382,0.35797,0.88994,0.84495,0.58909,0.67772,0.46115,1.20285,0.34989,0.96019,0.000440067,0.000440067,0.000440067
124,947.752,1.01044,0.32593,0.91846,0.84495,0.58909,0.67772,0.46115,1.20285,0.34989,0.96019,0.000434568,0.000434568,0.000434568
125,953.912,1.00846,0.30532,0.92734,0.84495,0.58909,0.67772,0.46115,1.20285,0.34989,0.96019,0.000429068,0.000429068,0.000429068
126,960.367,1.01589,0.31015,0.90322,0.84881,0.57187,0.67083,0.4397,1.29862,0.35497,0.99054,0.000423569,0.000423569,0.000423569
127,966.642,1.06582,0.32134,0.93173,0.84881,0.57187,0.67083,0.4397,1.29862,0.35497,0.99054,0.000418069,0.000418069,0.000418069
128,973.025,1.06796,0.30891,0.90368,0.84717,0.57777,0.68096,0.44746,1.28821,0.34571,0.98457,0.00041257,0.00041257,0.00041257
129,979.409,1.08656,0.32483,0.91124,0.84717,0.57777,0.68096,0.44746,1.28821,0.34571,0.98457,0.00040707,0.00040707,0.00040707
130,985.624,1.0569,0.32221,0.90628,0.84717,0.57777,0.68096,0.44746,1.28821,0.34571,0.98457,0.000401571,0.000401571,0.000401571
131,992.105,1.13028,0.33259,0.91137,0.79571,0.56601,0.6556,0.44264,1.23373,0.3513,0.97237,0.000396071,0.000396071,0.000396071
132,998.645,1.04513,0.32722,0.90779,0.79571,0.56601,0.6556,0.44264,1.23373,0.3513,0.97237,0.000390572,0.000390572,0.000390572
133,1005.19,1.07994,0.33084,0.90524,0.83367,0.58163,0.68329,0.47946,1.11971,0.33451,0.94495,0.000385073,0.000385073,0.000385073
134,1011.85,1.13906,0.3175,0.89914,0.83367,0.58163,0.68329,0.47946,1.11971,0.33451,0.94495,0.000379573,0.000379573,0.000379573
135,1018.15,1.11404,0.34771,0.91087,0.83367,0.58163,0.68329,0.47946,1.11971,0.33451,0.94495,0.000374074,0.000374074,0.000374074
136,1037.86,1.19792,0.35239,0.89136,0.80635,0.58184,0.66553,0.47537,1.10006,0.33292,0.94189,0.000368574,0.000368574,0.000368574
137,1044.09,1.01008,0.32936,0.90876,0.80635,0.58184,0.66553,0.47537,1.10006,0.33292,0.94189,0.000363075,0.000363075,0.000363075
138,1050.65,1.16717,0.32991,0.90666,0.8366,0.5611,0.67119,0.47745,1.11637,0.33671,0.94302,0.000357575,0.000357575,0.000357575
139,1057.25,1.15296,0.38418,0.91454,0.8366,0.5611,0.67119,0.47745,1.11637,0.33671,0.94302,0.000352076,0.000352076,0.000352076
140,1063.78,1.14578,0.34023,0.87631,0.8366,0.5611,0.67119,0.47745,1.11637,0.33671,0.94302,0.000346576,0.000346576,0.000346576
141,1070.08,1.15066,0.35143,0.91603,0.86719,0.60039,0.68499,0.48653,1.15822,0.33864,0.96057,0.000341077,0.000341077,0.000341077
142,1076.45,1.03345,0.32131,0.92286,0.86719,0.60039,0.68499,0.48653,1.15822,0.33864,0.96057,0.000335578,0.000335578,0.000335578
143,1082.95,1.14055,0.34533,0.89036,0.83248,0.58544,0.6929,0.46799,1.21199,0.34259,0.97384,0.000330078,0.000330078,0.000330078
144,1089.54,1.10623,0.3169,0.90502,0.83248,0.58544,0.6929,0.46799,1.21199,0.34259,0.97384,0.000324579,0.000324579,0.000324579
145,1095.78,1.0832,0.3204,0.9154,0.83248,0.58544,0.6929,0.46799,1.21199,0.34259,0.97384,0.000319079,0.000319079,0.000319079
146,1102.08,1.05704,0.34456,0.89967,0.81352,0.5839,0.68662,0.44823,1.28249,0.34793,0.99593,0.00031358,0.00031358,0.00031358
147,1108.8,1.10342,0.36844,0.92638,0.81352,0.5839,0.68662,0.44823,1.28249,0.34793,0.99593,0.00030808,0.00030808,0.00030808
148,1115.11,1.006,0.30582,0.89412,0.7433,0.6326,0.69544,0.46315,1.21896,0.34785,0.98244,0.000302581,0.000302581,0.000302581
149,1145.23,1.17785,0.35348,0.89819,0.7433,0.6326,0.69544,0.46315,1.21896,0.34785,0.98244,0.000297081,0.000297081,0.000297081
150,1155.27,1.09208,0.37374,0.92084,0.78774,0.59082,0.68687,0.46298,1.19152,0.35192,0.9794,0.000291582,0.000291582,0.000291582
