epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,123.37,1.26291,2.08891,0.94808,0.81848,0.56266,0.59004,0.37817,1.32879,2.13967,1.01111,0.000979013,0.000979013,0.000979013
14,129.714,1.25405,2.10711,0.95467,0.81848,0.56266,0.59004,0.37817,1.32879,2.13967,1.01111,0.000968014,0.000968014,0.000968014
15,136.046,1.21849,2.25895,0.94052,0.89597,0.55023,0.58557,0.35661,1.5115,2.251,1.05057,0.000957015,0.000957015,0.000957015
16,142.381,1.27595,2.10253,0.95968,0.89597,0.55023,0.58557,0.35661,1.5115,2.251,1.05057,0.000946016,0.000946016,0.000946016
17,151.822,1.21862,2.17943,0.95724,0.89597,0.55023,0.58557,0.35661,1.5115,2.251,1.05057,0.000935018,0.000935018,0.000935018
18,158.16,1.20306,1.93669,0.95827,0.68617,0.51085,0.5501,0.34381,1.4352,2.05312,1.02403,0.000924019,0.000924019,0.000924019
19,169.243,1.27741,1.90487,0.99062,0.68617,0.51085,0.5501,0.34381,1.4352,2.05312,1.02403,0.00091302,0.00091302,0.00091302
20,175.614,1.15945,1.77062,0.9625,0.65045,0.54017,0.59875,0.40707,1.28414,1.93294,0.99837,0.000902021,0.000902021,0.000902021
21,181.895,1.14819,1.67815,0.94343,0.65045,0.54017,0.59875,0.40707,1.28414,1.93294,0.99837,0.000891022,0.000891022,0.000891022
22,188.123,1.17575,2.03198,0.93608,0.72488,0.6291,0.65566,0.43052,1.304,1.88126,1.01174,0.000880023,0.000880023,0.000880023
23,194.276,1.13637,1.82012,0.93666,0.72488,0.6291,0.65566,0.43052,1.304,1.88126,1.01174,0.000869024,0.000869024,0.000869024
24,202.813,1.25533,1.88946,0.93346,0.72488,0.6291,0.65566,0.43052,1.304,1.88126,1.01174,0.000858025,0.000858025,0.000858025
25,218.204,1.31436,2.02658,0.93013,0.81963,0.62296,0.69287,0.44299,1.36141,1.8804,1.02944,0.000847026,0.000847026,0.000847026
26,224.695,1.26939,1.88534,0.95695,0.81963,0.62296,0.69287,0.44299,1.36141,1.8804,1.02944,0.000836027,0.000836027,0.000836027
27,230.848,1.11649,1.69103,0.97429,0.74154,0.61148,0.6517,0.42832,1.29566,1.89583,0.9981,0.000825029,0.000825029,0.000825029
28,243.771,1.33559,2.23829,0.91597,0.74154,0.61148,0.6517,0.42832,1.29566,1.89583,0.9981,0.00081403,0.00081403,0.00081403
29,250.014,1.12182,1.7876,0.95102,0.74154,0.61148,0.6517,0.42832,1.29566,1.89583,0.9981,0.000803031,0.000803031,0.000803031
30,261.884,1.17755,1.93281,0.94454,0.73143,0.62763,0.65923,0.44499,1.3023,1.86664,0.98922,0.000792032,0.000792032,0.000792032
31,268.28,1.13653,1.78609,0.94816,0.73143,0.62763,0.65923,0.44499,1.3023,1.86664,0.98922,0.000781033,0.000781033,0.000781033
32,274.552,1.15595,1.74644,0.94785,0.79338,0.65601,0.69175,0.4605,1.33638,1.81751,0.99336,0.000770034,0.000770034,0.000770034
33,281.826,1.24371,1.86816,0.93656,0.79338,0.65601,0.69175,0.4605,1.33638,1.81751,0.99336,0.000759035,0.000759035,0.000759035
34,287.862,1.03989,1.57066,0.94505,0.79338,0.65601,0.69175,0.4605,1.33638,1.81751,0.99336,0.000748036,0.000748036,0.000748036
35,294.343,1.16191,1.6852,0.91254,0.7522,0.60922,0.65491,0.43886,1.29068,1.81435,0.98375,0.000737037,0.000737037,0.000737037
36,300.563,1.06208,1.64445,0.92749,0.7522,0.60922,0.65491,0.43886,1.29068,1.81435,0.98375,0.000726038,0.000726038,0.000726038
37,306.685,1.13622,1.62918,0.92549,0.76822,0.61966,0.65702,0.46096,1.16951,1.77377,0.96053,0.00071504,0.00071504,0.00071504
38,312.869,1.11596,1.8005,0.93868,0.76822,0.61966,0.65702,0.46096,1.16951,1.77377,0.96053,0.000704041,0.000704041,0.000704041
39,319.038,1.08335,1.72867,0.91761,0.76822,0.61966,0.65702,0.46096,1.16951,1.77377,0.96053,0.000693042,0.000693042,0.000693042
40,325.719,1.16463,1.66585,0.90973,0.76804,0.68131,0.72438,0.49571,1.13495,1.70026,0.95207,0.000682043,0.000682043,0.000682043
41,331.909,1.14522,1.69765,0.9469,0.76804,0.68131,0.72438,0.49571,1.13495,1.70026,0.95207,0.000671044,0.000671044,0.000671044
42,340.702,1.18383,1.71822,0.91819,0.80424,0.6647,0.71485,0.48743,1.22351,1.69842,0.97376,0.000660045,0.000660045,0.000660045
43,347.192,1.0368,1.50972,0.90084,0.80424,0.6647,0.71485,0.48743,1.22351,1.69842,0.97376,0.000649046,0.000649046,0.000649046
44,353.361,1.08918,1.57859,0.94904,0.80424,0.6647,0.71485,0.48743,1.22351,1.69842,0.97376,0.000638047,0.000638047,0.000638047
45,359.9,1.12301,1.61197,0.92148,0.79226,0.66976,0.72181,0.48448,1.28542,1.68361,0.9872,0.000627048,0.000627048,0.000627048
46,366.358,1.0964,1.63608,0.89748,0.79226,0.66976,0.72181,0.48448,1.28542,1.68361,0.9872,0.000616049,0.000616049,0.000616049
47,372.58,1.10409,1.63995,0.97435,0.87787,0.66179,0.73476,0.49749,1.25079,1.65752,0.97385,0.000605051,0.000605051,0.000605051
48,379.072,1.20777,1.85455,0.92543,0.87787,0.66179,0.73476,0.49749,1.25079,1.65752,0.97385,0.000594052,0.000594052,0.000594052
49,385.116,1.05664,1.61913,0.95077,0.87787,0.66179,0.73476,0.49749,1.25079,1.65752,0.97385,0.000583053,0.000583053,0.000583053
50,391.479,1.07398,1.56588,0.93033,0.88837,0.65504,0.75112,0.51595,1.24212,1.63236,0.96916,0.000572054,0.000572054,0.000572054
51,397.683,1.12491,1.65648,0.91468,0.88837,0.65504,0.75112,0.51595,1.24212,1.63236,0.96916,0.000561055,0.000561055,0.000561055
52,403.917,1.14101,1.62715,0.91217,0.87848,0.66208,0.7588,0.51976,1.2481,1.61888,0.97269,0.000550056,0.000550056,0.000550056
53,409.895,1.10468,1.56972,0.91548,0.87848,0.66208,0.7588,0.51976,1.2481,1.61888,0.97269,0.000539057,0.000539057,0.000539057
54,416.112,1.09697,1.56487,0.90811,0.86604,0.65648,0.75816,0.51598,1.21936,1.60267,0.96557,0.000528058,0.000528058,0.000528058
55,422.272,1.12192,1.60008,0.91147,0.86604,0.65648,0.75816,0.51598,1.21936,1.60267,0.96557,0.000517059,0.000517059,0.000517059
56,435.124,1.05161,1.48763,0.91418,0.86604,0.65648,0.75816,0.51598,1.21936,1.60267,0.96557,0.00050606,0.00050606,0.00050606
57,441.667,1.07506,1.54238,0.90556,0.74842,0.73323,0.74264,0.51028,1.1845,1.59364,0.95673,0.000495062,0.000495062,0.000495062
58,448.007,1.1945,1.82385,0.92632,0.74842,0.73323,0.74264,0.51028,1.1845,1.59364,0.95673,0.000484063,0.000484063,0.000484063
59,454.45,1.05142,1.80546,0.89354,0.8343,0.65612,0.73775,0.50859,1.15657,1.61227,0.95366,0.000473064,0.000473064,0.000473064
60,460.583,0.98559,1.50883,0.92141,0.8343,0.65612,0.73775,0.50859,1.15657,1.61227,0.95366,0.000462065,0.000462065,0.000462065
61,466.897,1.00242,1.58235,0.93435,0.8343,0.65612,0.73775,0.50859,1.15657,1.61227,0.95366,0.000451066,0.000451066,0.000451066
62,476.858,1.12042,1.67746,0.92617,0.8106,0.70089,0.75704,0.51876,1.1938,1.61699,0.95844,0.000440067,0.000440067,0.000440067
63,483.026,1.02539,1.63692,0.91994,0.8106,0.70089,0.75704,0.51876,1.1938,1.61699,0.95844,0.000429068,0.000429068,0.000429068
64,489.213,1.13352,1.69172,0.92313,0.8082,0.68795,0.73112,0.48555,1.24575,1.6742,0.9736,0.000418069,0.000418069,0.000418069
65,495.3,1.11111,1.55633,0.92098,0.8082,0.68795,0.73112,0.48555,1.24575,1.6742,0.9736,0.00040707,0.00040707,0.00040707
66,501.561,1.19885,1.6449,0.94596,0.8082,0.68795,0.73112,0.48555,1.24575,1.6742,0.9736,0.000396071,0.000396071,0.000396071
67,508.131,1.19154,1.64611,0.91326,0.8158,0.66592,0.73326,0.49561,1.23368,1.65004,0.97224,0.000385073,0.000385073,0.000385073
68,514.357,1.09018,1.55331,0.92086,0.8158,0.66592,0.73326,0.49561,1.23368,1.65004,0.97224,0.000374074,0.000374074,0.000374074
69,520.359,1.10006,1.63888,0.95125,0.77203,0.68497,0.71627,0.48283,1.25104,1.65996,0.98357,0.000363075,0.000363075,0.000363075
70,526.593,1.06266,1.4682,0.92864,0.77203,0.68497,0.71627,0.48283,1.25104,1.65996,0.98357,0.000352076,0.000352076,0.000352076
71,533.183,1.12503,1.61412,0.8983,0.77203,0.68497,0.71627,0.48283,1.25104,1.65996,0.98357,0.000341077,0.000341077,0.000341077
72,539.342,1.02357,1.43518,0.90521,0.80022,0.66202,0.71701,0.49078,1.19245,1.62052,0.97084,0.000330078,0.000330078,0.000330078
73,545.557,1.10519,1.49351,0.91705,0.80022,0.66202,0.71701,0.49078,1.19245,1.62052,0.97084,0.000319079,0.000319079,0.000319079
74,551.799,1.13631,1.6012,0.92452,0.76775,0.69941,0.72838,0.49786,1.17744,1.5812,0.96633,0.00030808,0.00030808,0.00030808
75,557.887,1.10429,1.61396,0.92775,0.76775,0.69941,0.72838,0.49786,1.17744,1.5812,0.96633,0.000297081,0.000297081,0.000297081
76,574.342,1.20188,1.6728,0.89091,0.76775,0.69941,0.72838,0.49786,1.17744,1.5812,0.96633,0.000286083,0.000286083,0.000286083
77,584.544,1.21809,1.70034,0.8874,0.78972,0.691,0.73996,0.51762,1.14769,1.56976,0.95819,0.000275084,0.000275084,0.000275084
78,593.319,1.10851,1.55776,0.92216,0.78972,0.691,0.73996,0.51762,1.14769,1.56976,0.95819,0.000264085,0.000264085,0.000264085
79,599.511,1.06115,1.60892,0.92603,0.78588,0.69136,0.73966,0.50576,1.20249,1.59508,0.968,0.000253086,0.000253086,0.000253086
80,605.915,1.12338,1.59787,0.89798,0.78588,0.69136,0.73966,0.50576,1.20249,1.59508,0.968,0.000242087,0.000242087,0.000242087
81,612.616,1.14051,1.61759,0.89492,0.78588,0.69136,0.73966,0.50576,1.20249,1.59508,0.968,0.000231088,0.000231088,0.000231088
82,618.853,1.03036,1.44296,0.89448,0.80538,0.68479,0.73918,0.5051,1.2122,1.61431,0.97061,0.000220089,0.000220089,0.000220089
83,625.163,1.05318,1.48401,0.89952,0.80538,0.68479,0.73918,0.5051,1.2122,1.61431,0.97061,0.00020909,0.00020909,0.00020909
84,631.573,1.05094,1.41741,0.9042,0.8147,0.66479,0.72969,0.49383,1.23588,1.59611,0.97588,0.000198091,0.000198091,0.000198091
85,638.022,1.17138,1.70119,0.9192,0.8147,0.66479,0.72969,0.49383,1.23588,1.59611,0.97588,0.000187092,0.000187092,0.000187092
86,644.303,1.17483,1.62609,0.93946,0.85635,0.65814,0.74344,0.50478,1.2096,1.5753,0.96862,0.000176094,0.000176094,0.000176094
87,672.273,1.13335,1.59863,0.91201,0.85635,0.65814,0.74344,0.50478,1.2096,1.5753,0.96862,0.000165095,0.000165095,0.000165095
88,678.963,1.13779,1.56239,0.92208,0.85635,0.65814,0.74344,0.50478,1.2096,1.5753,0.96862,0.000154096,0.000154096,0.000154096
89,685.089,0.99136,1.43661,0.91001,0.85292,0.65345,0.7375,0.49845,1.23848,1.57915,0.97775,0.000143097,0.000143097,0.000143097
90,691.879,1.14699,1.98917,0.91076,0.85292,0.65345,0.7375,0.49845,1.23848,1.57915,0.97775,0.000132098,0.000132098,0.000132098
91,697.643,1.15533,1.86551,0.90988,0.7836,0.66246,0.72107,0.50146,1.18545,1.59085,0.96756,0.000121099,0.000121099,0.000121099
92,703.331,1.24883,2.54047,0.90415,0.7836,0.66246,0.72107,0.50146,1.18545,1.59085,0.96756,0.0001101,0.0001101,0.0001101
93,708.968,1.04018,1.55546,0.89808,0.7836,0.66246,0.72107,0.50146,1.18545,1.59085,0.96756,9.91012e-05,9.91012e-05,9.91012e-05
94,714.604,1.14617,2.2446,0.89993,0.76939,0.65221,0.7091,0.49674,1.18594,1.6463,0.97292,8.81023e-05,8.81023e-05,8.81023e-05
95,720.298,1.23273,1.93918,0.90675,0.76939,0.65221,0.7091,0.49674,1.18594,1.6463,0.97292,7.71034e-05,7.71034e-05,7.71034e-05
96,725.956,0.99548,1.46824,0.89939,0.76676,0.66515,0.71747,0.4939,1.21974,1.65135,0.97991,6.61045e-05,6.61045e-05,6.61045e-05
97,731.614,1.0681,1.95106,0.92862,0.76676,0.66515,0.71747,0.4939,1.21974,1.65135,0.97991,5.51056e-05,5.51056e-05,5.51056e-05
98,737.295,1.16822,2.04301,0.92372,0.76676,0.66515,0.71747,0.4939,1.21974,1.65135,0.97991,4.41067e-05,4.41067e-05,4.41067e-05
99,742.987,1.174,2.10227,0.91135,0.75593,0.64324,0.70016,0.48626,1.21311,1.68629,0.9802,3.31078e-05,3.31078e-05,3.31078e-05
100,748.597,1.20019,1.96935,0.90276,0.75593,0.64324,0.70016,0.48626,1.21311,1.68629,0.9802,2.21089e-05,2.21089e-05,2.21089e-05
